borough,neighborhood,building_class_category,tax_class_at_present,block,lot,building_class_at_present,address,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,building_age
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9498,62,B3,101-69 130TH STREET,11419,2,0,2,2193.0,2158.0,1935,1,B3,538474.0,2016-11-09,81
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9499,66,B3,101-49 131ST   STREET,11419,2,0,2,2521.0,1635.0,1920,1,B3,390000.0,2016-12-09,96
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9500,22,B2,101-36 133RD STREET,11419,2,0,2,2622.0,1991.0,1920,1,B2,605000.0,2017-01-12,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9501,41,B3,101-65 133 STREET,11419,2,0,2,2502.0,1280.0,1920,1,B3,560000.0,2017-08-04,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9503,67,B3,102-07 135 STREET,11419,2,0,2,2375.0,1610.0,1925,1,B3,415000.0,2017-01-31,92
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9507,28,B1,103-50 104TH   STREET,11417,2,0,2,3200.0,2700.0,1925,1,B1,728000.0,2016-10-21,91
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9507,34,B2,103-62 104TH ST,11417,2,0,2,2000.0,2016.0,1920,1,B2,662500.0,2016-11-23,96
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9507,74,B2,103-13 103RD   STREET,11417,2,0,2,2521.0,1998.0,1920,1,B2,740800.0,2017-03-08,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9509,15,B3,103-02 106TH   STREET,11417,2,0,2,2342.0,1214.0,1930,1,B3,250000.0,2016-11-02,86
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9509,30,B3,103-32 106TH   STREET,11417,2,0,2,2760.0,1920.0,1930,1,B3,710000.0,2017-03-15,87
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9509,35,B2,103-46 106 STREET,11417,2,0,2,2214.0,2440.0,1920,1,B2,650000.0,2016-10-31,96
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9509,61,B3,103-49 105TH STREET,11417,2,0,2,2378.0,1372.0,1930,1,B3,340000.0,2016-11-30,86
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9510,76,B3,103-31 105 STREET,11417,2,0,2,1800.0,1404.0,1920,1,B3,390000.0,2016-09-30,96
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9511,22,B3,103-30 107TH STREET,11417,2,0,2,2380.0,1376.0,1920,1,B3,365000.0,2017-04-11,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9511,59,B2,103-25 106TH   STREET,11417,2,0,2,2235.0,1916.0,1930,1,B2,245000.0,2017-05-12,87
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9513,30,S2,108-13 LIBERTY AVENUE,11419,2,1,3,1968.0,2800.0,1920,1,S2,900000.0,2017-07-14,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9515,36,B1,103-29 110TH   STREET,11419,2,0,2,2523.0,2376.0,1925,1,B1,670500.0,2017-02-10,92
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9523,18,B3,104-28 103RD STREET,11417,2,0,2,2342.0,1170.0,1925,1,B3,470000.0,2016-10-28,91
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9527,30,B2,104-15 107 AVENUE,11417,2,0,2,2107.0,1653.0,1920,1,B2,550000.0,2017-01-05,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9529,23,B3,104-32 107TH   STREET,11417,2,0,2,2350.0,1280.0,1920,1,B3,530000.0,2017-07-14,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9529,35,B1,104-56 107TH   STREET,11417,2,0,2,2000.0,1700.0,1920,1,B1,457314.0,2016-11-23,96
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9529,37,B1,104-60 107TH STREET,11417,2,0,2,1840.0,1556.0,1920,1,B1,575000.0,2017-02-21,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9530,29,B3,104-40 108 STREET,11419,2,0,2,3025.0,1720.0,1920,1,B3,420000.0,2016-09-15,96
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9531,42,B2,104-76 109TH STREET,11419,2,0,2,2622.0,2112.0,1920,1,B2,567000.0,2017-07-11,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9531,62,B2,104-37 108TH STREET,11419,2,0,2,2370.0,1952.0,1920,1,B2,295000.0,2016-12-20,96
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9531,63,B2,104-35 108 STREET,11419,2,0,2,2370.0,1952.0,1920,1,B2,635000.0,2016-11-30,96
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9531,71,B2,104-23 108TH STREET,11419,2,0,2,2370.0,1952.0,1920,1,B2,675000.0,2016-09-27,96
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9533,69,B3,104-33 110TH STREET,11419,2,0,2,2919.0,2068.0,1920,1,B3,635000.0,2017-02-08,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9534,61,B3,104-65 111TH STREET,11419,2,0,2,2800.0,1801.0,1920,1,B3,480000.0,2017-06-26,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9538,18,B2,104-28 116TH STREET,11419,2,0,2,1943.0,1744.0,1925,1,B2,729000.0,2017-05-26,92
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9544,23,B3,107-34 107TH   STREET,11417,2,0,2,2168.0,1170.0,1920,1,B3,460000.0,2016-11-14,96
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9544,28,B3,107-42 107TH   STREET,11417,2,0,2,2168.0,1752.0,1920,1,B3,635000.0,2016-12-22,96
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9545,13,B3,107-14 108TH STREET,11419,2,0,2,2420.0,1328.0,1935,1,B3,570000.0,2016-09-29,81
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9547,1,B2,107-01 109 STREET,11419,2,0,2,2000.0,2232.0,1930,1,B2,710000.0,2017-04-26,87
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9550,16,B3,107-22 113TH STREET,11419,2,0,2,2000.0,1185.0,1925,1,B3,270000.0,2017-04-10,92
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9550,52,B2,107-51 112TH STREET,11419,2,0,2,3000.0,2360.0,1925,1,B2,675000.0,2017-08-08,92
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9554,5,B3,116-10 103RD AVENUE,11419,2,0,2,2617.0,1376.0,1925,1,B3,300000.0,2017-07-25,92
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9558,44,B3,103-43 120TH STREET,11419,2,0,2,2877.0,1394.0,1925,1,B3,775000.0,2017-08-02,92
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9560,38,B2,103-37 123RD   STREET,11419,2,0,2,2835.0,2088.0,1920,1,B2,673100.0,2016-12-08,96
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9561,12,B3,103-14 125 STREET,11419,2,0,2,2000.0,1290.0,1920,1,B3,532000.0,2017-01-30,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9563,12,B2,103-14 127TH STREET,11419,2,0,2,4222.0,2929.0,1920,1,B2,600000.0,2017-04-28,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9563,19,B3,103-26 127TH   STREET,11419,2,0,2,2506.0,1264.0,1920,1,B3,425808.0,2017-05-04,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9572,27,B2,104-46 LEFFERTS BLVD,11419,2,0,2,2660.0,2240.0,1920,1,B2,670000.0,2016-09-30,96
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9572,46,B2,104-51 118TH   STREET,11419,2,0,2,1929.0,1888.0,1920,1,B2,500000.0,2017-07-27,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9572,47,B2,104-49 118TH   STREET,11419,2,0,2,4286.0,1913.0,1915,1,B2,425000.0,2017-03-07,102
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9572,55,B3,104-31 118TH STREET,11419,2,0,2,1905.0,1584.0,1915,1,B3,530000.0,2016-11-14,101
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9573,58,B3,104-47 LEFFERTS BOULEVARD,11419,2,0,2,2025.0,1230.0,1935,1,B3,750000.0,2017-08-15,82
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9574,64,B3,104-35 120TH STREET,11419,2,0,2,2200.0,1200.0,1920,1,B3,565000.0,2016-12-23,96
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9576,30,B2,104-56 123RD STREET,11419,2,0,2,2342.0,1938.0,1930,1,B2,500000.0,2017-05-11,87
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9577,18,B3,104-30 124TH   STREET,11419,2,0,2,2025.0,1496.0,1920,1,B3,410000.0,2017-06-28,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9580,40,B3,104-76 127 STREET,11419,2,0,2,1800.0,1155.0,1920,1,B3,529000.0,2017-03-16,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9580,83,B3,104-17 126TH   STREET,11419,2,0,2,3000.0,2070.0,1920,1,B3,740000.0,2017-04-04,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9583,75,B3,104-27 129TH   STREET,11419,2,0,2,2500.0,1440.0,1920,1,B3,560000.0,2017-05-25,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9587,35,B3,104-13 133RD   STREET,11419,2,0,2,2150.0,1386.0,1920,1,B3,440000.0,2017-07-11,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9590,67,B3,105-35 130TH   STREET,11419,2,0,2,2500.0,1312.0,1920,1,B3,690000.0,2017-03-21,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9593,36,B3,133-19 107TH AVENUE,11419,2,0,2,4033.0,1584.0,1945,1,B3,680000.0,2017-07-12,72
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9594,12,B3,10530 135 STREET,11419,2,0,2,2500.0,1616.0,1920,1,B3,570000.0,2017-02-01,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9596,53,B3,107-55 116TH   STREET,11419,2,0,2,2332.0,1712.0,1920,1,B3,525000.0,2017-01-27,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9599,19,B3,107-12 120TH STREET,11419,2,0,2,1868.0,1620.0,1925,1,B3,555000.0,2016-11-02,91
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9600,23,B3,107-30 121 STREET,11419,2,0,2,2050.0,1296.0,1925,1,B3,498000.0,2016-11-23,91
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9600,60,B2,107-37 120TH   STREET,11419,2,0,2,2150.0,1940.0,1925,1,B2,250000.0,2017-06-16,92
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9600,62,B2,107-33 120TH   STREET,11419,2,0,2,2150.0,1940.0,1925,1,B2,500000.0,2016-12-06,91
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9602,27,B2,107-38 123RD STREET,11419,2,0,2,2325.0,1938.0,1920,1,B2,725000.0,2017-07-17,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9608,5,B3,107-04 129TH STREET,11419,2,0,2,2500.0,1328.0,1925,1,B3,546000.0,2017-01-09,92
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9608,48,B3,107-54 129TH STREET,11419,2,0,2,2377.0,1520.0,1920,1,B3,472500.0,2017-06-29,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9608,48,B3,107-54 129TH   STREET,11419,2,0,2,2377.0,1520.0,1920,1,B3,633276.0,2017-03-31,97
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9610,29,B3,107-56 131ST STREET,11419,2,0,2,3180.0,1296.0,1925,1,B3,20000.0,2017-05-02,92
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9610,42,B2,130-03 109TH   AVENUE,11420,2,0,2,1820.0,1204.0,1925,1,B2,640500.0,2017-06-16,92
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9611,126,B2,107-42 132ND   STREET,11419,2,0,2,2635.0,1640.0,2005,1,B2,695000.0,2016-09-01,11
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,1,9614,67,B3,107-29 134TH   STREET,11419,2,0,2,4000.0,1936.0,1920,1,B3,695000.0,2017-08-15,97
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9198,47,C0,85-27 108TH   STREET,11418,3,0,3,5250.0,3104.0,1925,1,C0,930000.0,2016-11-08,91
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9277,65,C0,8620 124TH STREET,11418,3,0,3,2450.0,2230.0,2014,1,C0,1016213.0,2017-04-12,3
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9294,30,C0,102-21 91ST AVENUE,11418,3,0,3,2600.0,1884.0,1920,1,C0,640000.0,2016-10-26,96
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9300,104,C0,87-46 111 STREET,11418,3,0,3,2500.0,3192.0,1920,1,C0,860000.0,2017-08-30,97
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9302,12,C0,87-16 113TH   STREET,11418,3,0,3,4235.0,3298.0,1920,1,C0,592000.0,2017-03-20,97
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9302,117,C0,87-33 112 STREET,11418,3,0,3,1106.0,1488.0,1920,1,C0,220000.0,2017-04-05,97
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9314,68,C0,91-13 107 ST,11418,3,0,3,4000.0,3087.0,1901,1,C0,930000.0,2017-02-15,116
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9334,31,C0,8752 126TH STREET,11418,3,0,3,2000.0,2350.0,1920,1,C0,689000.0,2017-06-29,97
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9346,39,C0,89-33 LEFFERTS BOULEVARD,11418,3,0,3,4256.0,2395.0,1910,1,C0,720800.0,2017-08-17,107
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9347,50,C0,89-01 120TH STREET,11418,3,0,3,4284.0,1644.0,1910,1,C0,690000.0,2017-02-08,107
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9353,4,C0,126-08 89 AVENUE,11418,3,0,3,2000.0,2000.0,1920,1,C0,625000.0,2017-02-01,97
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9362,46,C0,89-42 134TH STREET,11418,3,0,3,3760.0,2998.0,1925,1,C0,1130000.0,2017-06-09,92
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9396,24,C0,94-40 111 STREET,11419,3,0,3,3000.0,2640.0,1978,1,C0,190000.0,2017-06-29,39
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9396,45,C0,94-19 110 STREET,11419,3,0,3,2500.0,2356.0,1920,1,C0,890000.0,2017-07-31,97
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9396,45,C0,94-19 110TH   STREET,11419,3,0,3,2500.0,2356.0,1920,1,C0,410000.0,2016-11-30,96
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9399,45,C0,94-27 113TH STREET,11419,3,0,3,1820.0,2740.0,1965,1,C0,550000.0,2016-11-09,51
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9399,118,C0,94-28 114TH   STREET,11419,3,0,3,1820.0,2740.0,1965,1,C0,700000.0,2017-05-25,52
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9420,58,C0,101-31 102ND STREET,11416,3,0,3,3025.0,2592.0,1920,1,C0,695000.0,2017-02-15,97
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9420,58,C0,101-31 102ND   STREET,11416,3,0,3,3025.0,2592.0,1920,1,C0,625000.0,2016-10-27,96
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9421,57,C0,101-31 103RD   STREET,11416,3,0,3,2350.0,3128.0,1970,1,C0,800000.0,2016-12-13,46
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9421,60,C0,101-25 103RD STREET,11416,3,0,3,2900.0,3265.0,1980,1,C0,960000.0,2016-12-22,36
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9480,28,C0,97-27 132ND STREET,11419,3,0,3,2523.0,3000.0,2006,1,C0,890000.0,2017-03-27,11
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9492,138,C0,101-66 126TH   STREET,11419,3,0,3,920.0,2139.0,1901,1,C0,565000.0,2016-11-01,115
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9520,1,C0,115-04 103RD   AVENUE,11419,3,0,3,4000.0,3378.0,1920,1,C0,900000.0,2017-05-30,97
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9524,12,C0,104-12 104 STREET,11417,3,0,3,2300.0,2260.0,1910,1,C0,740000.0,2016-09-19,106
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9524,24,C0,104-36 104TH STREET,11417,3,0,3,2400.0,2314.0,1910,1,C0,550000.0,2016-10-28,106
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,1,9550,33,C0,107-56 113TH STREET,11419,3,0,3,4000.0,2118.0,1915,1,C0,376000.0,2017-04-10,102
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS             ,2A,9337,75,C3,87-13 129TH   STREET,11418,4,0,4,2000.0,2000.0,1930,2,C3,617000.0,2016-12-02,86
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS             ,2A,9514,38,C3,103-35 109TH   STREET,11419,4,0,4,4004.0,3520.0,1931,2,C3,975000.0,2017-06-21,86
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS             ,2A,9520,43,C3,103-15 115TH   STREET,11419,4,0,4,2785.0,3000.0,1931,2,C3,625000.0,2017-07-25,86
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS             ,2A,9524,4,C3,103-08 LIBERTY AVENUE,11417,4,0,4,1600.0,2270.0,1920,2,C3,890000.0,2017-08-28,97
4,RICHMOND HILL,14 RENTALS - 4-10 UNIT                     ,2A,9416,54,S9,95-81 114TH STREET,11419,2,4,6,2074.0,3960.0,1910,2,S9,50000.0,2017-08-08,107
4,RICHMOND HILL,14 RENTALS - 4-10 UNIT                     ,2A,9529,4,S3,106-10 LIBERTY AVENUE,11417,3,1,4,2037.0,2760.0,1920,2,S3,790000.0,2017-08-09,97
4,RICHMOND HILL,14 RENTALS - 4-10 UNIT                     ,2A,9529,4,S3,106-10 LIBERTY AVENUE,11417,3,1,4,2037.0,2760.0,1920,2,S3,650000.0,2017-03-31,97
4,RICHMOND HILL,21 OFFICE BUILDINGS                        ,4,9226,26,O2,112-21 JAMAICA AVENUE,11418,0,1,1,2100.0,4000.0,1931,4,O2,1160000.0,2017-07-21,86
4,RICHMOND HILL,21 OFFICE BUILDINGS                        ,4,9262,89,O7,117-10 HILLSIDE AVENUE,11418,0,1,1,3935.0,4577.0,1931,4,O7,1884000.0,2017-05-23,86
4,RICHMOND HILL,21 OFFICE BUILDINGS                        ,4,9348,36,O1,11617 ATLANTIC AVENUE,11418,0,1,1,1656.0,1400.0,1930,4,O1,447000.0,2016-11-10,86
4,RICHMOND HILL,21 OFFICE BUILDINGS                        ,4,9409,35,O8,107-05 101ST   AVENUE,11416,1,1,2,2500.0,2572.0,1910,4,O8,499000.0,2017-01-31,107
4,RICHMOND HILL,22 STORE BUILDINGS                         ,4,9203,48,K4,107-05 JAMAICA AVE,11418,1,1,2,2000.0,3100.0,1931,4,K4,300000.0,2017-04-07,86
4,RICHMOND HILL,22 STORE BUILDINGS                         ,4,9298,77,K4,108-12 JAMAICA AVENUE,11418,1,1,2,1747.0,2600.0,1920,4,K4,499000.0,2017-01-18,97
4,RICHMOND HILL,22 STORE BUILDINGS                         ,4,9298,79,K4,108-16 JAMAICA AVENUE,11418,1,1,2,1845.0,2800.0,1920,4,K4,480000.0,2017-05-15,97
4,RICHMOND HILL,22 STORE BUILDINGS                         ,4,9326,4,K1,116-10 JAMAICA AVENUE,11418,0,1,1,1997.0,1800.0,1930,4,K1,515000.0,2017-04-04,87
4,RICHMOND HILL,22 STORE BUILDINGS                         ,4,9334,1,K4,125-04 JAMAICA AVENUE,11418,0,2,2,1140.0,2280.0,1931,4,K4,600000.0,2016-10-07,85
4,RICHMOND HILL,22 STORE BUILDINGS                         ,4,9502,41,K4,134-11 LIBERTY AVENUE,11419,2,1,3,1501.0,2034.0,1920,4,K4,650000.0,2017-01-25,97
4,RICHMOND HILL,22 STORE BUILDINGS                         ,4,9532,9,K4,109-18/20 LIBERTY AVENUE,11419,2,1,3,3505.0,4500.0,1931,4,K4,1600000.0,2017-08-14,86
4,RICHMOND HILL,22 STORE BUILDINGS                         ,4,9556,39,K9,118-01 LIBERTY AVENUE,11419,1,4,5,1573.0,4190.0,1931,4,K9,3090000.0,2016-11-21,85
4,RICHMOND HILL,22 STORE BUILDINGS                         ,4,9558,32,K2,120-21 LIBERTY AVENUE,11419,0,2,2,1919.0,2850.0,1931,4,K2,1520000.0,2017-06-28,86
4,RICHMOND HILL,30 WAREHOUSES                              ,4,9375,112,E1,89-16 126TH   STREET,11418,0,1,1,3708.0,3071.0,1989,4,E1,660000.0,2017-04-26,28
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS                    ,1,3379,62,A1,2027 HIMROD STREET,11385,1,0,1,2000.0,1152.0,1920,1,A1,560000.0,2017-02-07,97
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS                    ,1,3397,17,A5,1872 WILLOUGHBY AVENUE,11385,1,0,1,1959.0,1276.0,1935,1,A5,740000.0,2017-03-17,82
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS                    ,1,3397,47,A5,18-71 SUYDAM STREET,11385,1,0,1,1959.0,1276.0,1935,1,A5,800000.0,2017-08-04,82
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS                    ,1,3416,38,A5,17-39 STARR STREET,11385,1,0,1,1800.0,1260.0,1950,1,A5,795000.0,2017-03-10,67
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS                    ,1,3424,25,A5,1743 DE KALB AVENUE,11385,1,0,1,1817.0,1152.0,1940,1,A5,812000.0,2016-10-11,76
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS                    ,1,3432,38,A2,462 SENECA AVENUE,11385,1,0,1,2500.0,1152.0,1930,1,A2,1200000.0,2016-11-03,86
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS                    ,1,3526,97,A5,60-49 GATES AVENUE,11385,1,0,1,2500.0,1530.0,1910,1,A5,800000.0,2017-05-18,107
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS                    ,1,3562,50,A5,1711 CENTRE STREET,11385,1,0,1,2144.0,1548.0,1920,1,A5,390000.0,2017-04-12,97
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS                    ,1,3567,61,A1,1717 DECATUR STREET,11385,1,0,1,2500.0,1200.0,1930,1,A1,765000.0,2017-02-28,87
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS                    ,1,3569,35,A2,59-12 ST FELIX AVENUE,11385,1,0,1,2310.0,960.0,1930,1,A2,465000.0,2017-05-04,87
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS                    ,1,3569,56,A5,58-39 78TH   AVENUE,11385,1,0,1,2520.0,1690.0,1940,1,A5,628000.0,2017-06-06,77
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS                    ,1,3588,58,A1,59-09 SUMMERFIELD STREET,11385,1,0,1,2161.0,1260.0,1930,1,A1,849000.0,2016-12-01,86
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS                    ,1,3602,28,A5,64-32 65TH   PLACE,11379,1,0,1,1033.0,1120.0,1925,1,A5,625000.0,2017-06-02,92
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS                    ,1,3602,30,A5,65-17 ADMIRAL AVE,11379,1,0,1,2585.0,1120.0,1925,1,A5,300000.0,2017-06-15,92
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS                    ,1,3616,20,A9,6433 PALMETTO STREET,11385,1,0,1,1684.0,1600.0,1920,1,A9,775000.0,2017-07-13,97
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS                    ,1,3633,41,A5,68-32 65TH STREET,11385,1,0,1,2500.0,1480.0,1915,1,A5,630000.0,2017-07-07,102
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS                    ,1,3365,36,S2,55-42 METROPOLITAN AVENUE,11385,2,1,3,2042.0,2520.0,1930,1,S2,800000.0,2016-12-05,86
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS                    ,1,3369,31,B1,2140 HARMAN STREET,11385,2,0,2,2500.0,1750.0,1925,1,B1,930000.0,2017-03-08,92
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS                    ,1,3373,39,B2,6344 FOREST AVENUE,11385,2,0,2,5000.0,1440.0,1920,1,B2,1395000.0,2017-08-01,97
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS                    ,1,3381,58,B1,20-37 GREENE AVENUE,11385,2,0,2,1858.0,2970.0,1920,1,B1,950000.0,2016-10-20,96
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS                    ,1,3381,65,B2,2023 GREENE AVENUE,11385,2,0,2,2100.0,2100.0,1910,1,B2,750000.0,2017-07-06,107
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS                    ,1,3381,66,B2,2021 GREENE AVENUE,11385,2,0,2,2000.0,2000.0,1910,1,B2,960000.0,2016-11-29,106
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS                    ,1,3385,67,B1,20-19 LINDEN STREET,11385,2,0,2,2000.0,3450.0,1901,1,B1,825000.0,2017-01-04,116
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS                    ,1,3394,24,B1,4 CHARLOTTE STREET,11385,2,0,2,1982.0,2060.0,1901,1,B1,1225000.0,2017-08-18,116
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS                    ,1,3394,24,B1,4 CHARLOTTE ST,11385,2,0,2,1982.0,2060.0,1901,1,B1,684000.0,2016-09-21,115
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS                    ,1,3398,31,B3,18-94 SUYDAM STREET,11385,2,0,2,1959.0,1261.0,1935,1,B3,275000.0,2017-01-09,82
